length,path,min_leg_kzt,total_kzt
6,100000004351795100 -> 100000008603629100 -> 100000007639767100 -> 100000004400305100 -> 100000005048668100 -> 100000008346837100 -> 100000004351795100,7000.0,157401.0
6,100000004070318100 -> 100000004400305100 -> 100000005048668100 -> 100000008346837100 -> 100000004351795100 -> 100000000437046100 -> 100000004070318100,7000.0,698479.0
6,100000005910114100 -> 100000006866783100 -> 100000007639767100 -> 100000004400305100 -> 100000005048668100 -> 100000008346837100 -> 100000005910114100,7000.0,383907.0
6,100000004351795100 -> 100000000437046100 -> 100000007639767100 -> 100000004400305100 -> 100000005048668100 -> 100000008346837100 -> 100000004351795100,7000.0,626547.0
2,100000004076740100 -> 100000004467157100 -> 100000004076740100,7000.0,27000.0
6,100000004070318100 -> 100000004400305100 -> 100000005048668100 -> 100000008346837100 -> 100000005910114100 -> 100000006866783100 -> 100000004070318100,7000.0,435414.0
6,100000008603629100 -> 100000007639767100 -> 100000004400305100 -> 100000005048668100 -> 100000008346837100 -> 100000005910114100 -> 100000008603629100,7000.0,375523.0
2,100000005911352100 -> 100000004508696100 -> 100000005911352100,7000.0,14000.0
3,100000005519998100 -> 100000003934614100 -> 100000004336312100 -> 100000005519998100,7000.0,38500.0
6,100000005910114100 -> 100000008111003100 -> 100000003796063100 -> 100000004400305100 -> 100000005048668100 -> 100000008346837100 -> 100000005910114100,7000.0,209193.0
6,100000004351795100 -> 100000003242289100 -> 100000004140487100 -> 100000004400305100 -> 100000005048668100 -> 100000008346837100 -> 100000004351795100,7000.0,150189.0
4,100000005519998100 -> 100000003934614100 -> 100000004336312100 -> 100000004017410100 -> 100000005519998100,7000.0,213150.0
2,100000005048668100 -> 100000008346837100 -> 100000005048668100,6500.0,13500.0
6,100000004070318100 -> 100000008346837100 -> 100000005048668100 -> 100000008603629100 -> 100000008686313100 -> 100000000437046100 -> 100000004070318100,6500.0,326452.0
6,100000004070318100 -> 100000008346837100 -> 100000005048668100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000004070318100,6500.0,262940.0
6,100000004070318100 -> 100000008346837100 -> 100000005048668100 -> 100000008603629100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,6500.0,188281.0
6,100000004070318100 -> 100000008346837100 -> 100000005048668100 -> 100000008603629100 -> 100000004351795100 -> 100000000437046100 -> 100000004070318100,6500.0,785977.0
6,100000004070318100 -> 100000008346837100 -> 100000005048668100 -> 100000008603629100 -> 100000007639767100 -> 100000006866783100 -> 100000004070318100,6500.0,230006.0
6,100000004070318100 -> 100000008346837100 -> 100000005048668100 -> 100000008603629100 -> 100000007639767100 -> 100000000437046100 -> 100000004070318100,6500.0,295281.0
6,100000008603629100 -> 100000003582677100 -> 100000008111003100 -> 100000003796063100 -> 100000008346837100 -> 100000005048668100 -> 100000008603629100,6500.0,250152.0
6,100000004070318100 -> 100000008346837100 -> 100000005048668100 -> 100000008603629100 -> 100000001660397100 -> 100000008413748100 -> 100000004070318100,6500.0,203380.55
6,100000004070318100 -> 100000008346837100 -> 100000005048668100 -> 100000008603629100 -> 100000001660397100 -> 100000006866783100 -> 100000004070318100,6500.0,249584.0
6,100000004070318100 -> 100000008346837100 -> 100000005048668100 -> 100000008603629100 -> 100000008686313100 -> 100000006866783100 -> 100000004070318100,6500.0,320077.0
2,100000006912294100 -> 100000006443391100 -> 100000006912294100,6335.09,31335.09
3,100000004321983100 -> 100000005171642100 -> 100000004221668100 -> 100000004321983100,6200.0,700640.0
4,100000001049200100 -> 100000004156082100 -> 100000004188160100 -> 100000003016635100 -> 100000001049200100,6014.0,53614.0
6,100000005287097100 -> 100000004150593100 -> 100000008595687100 -> 100000003016635100 -> 100000001049200100 -> 100000004156082100 -> 100000005287097100,6014.0,175259.0
4,100000005287097100 -> 100000003016635100 -> 100000001049200100 -> 100000004156082100 -> 100000005287097100,6014.0,435964.0
2,100000004071070100 -> 100000004071080100 -> 100000004071070100,6000.0,42000.0
6,100000004070318100 -> 100000008346837100 -> 100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000000437046100 -> 100000004070318100,6000.0,361424.0
6,100000004070318100 -> 100000008346837100 -> 100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000006866783100 -> 100000004070318100,6000.0,288649.0
6,100000004070318100 -> 100000008346837100 -> 100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000004400305100 -> 100000004070318100,6000.0,266924.0
2,100000001526235100 -> 100000000926766100 -> 100000001526235100,6000.0,24750.0
6,100000004070318100 -> 100000008477350100 -> 100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000004400305100 -> 100000004070318100,6000.0,280823.0
6,100000004070318100 -> 100000008477350100 -> 100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000000437046100 -> 100000004070318100,6000.0,375323.0
6,100000004070318100 -> 100000008477350100 -> 100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000006866783100 -> 100000004070318100,6000.0,302548.0
4,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000004400305100 -> 100000004070318100,6000.0,76600.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000008603629100 -> 100000001660397100 -> 100000008413748100 -> 100000004070318100,6000.0,135421.55
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000006866783100 -> 100000001660397100 -> 100000008413748100 -> 100000004070318100,6000.0,95421.55
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000008603629100 -> 100000001609499100 -> 100000006866783100 -> 100000004070318100,6000.0,194981.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000006866783100 -> 100000000089154100 -> 100000000437046100 -> 100000004070318100,6000.0,165600.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000006866783100 -> 100000004390333100 -> 100000000437046100 -> 100000004070318100,6000.0,269351.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000006866783100 -> 100000007639767100 -> 100000000437046100 -> 100000004070318100,6000.0,196618.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000006866783100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,6000.0,89618.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000006866783100 -> 100000008686313100 -> 100000000437046100 -> 100000004070318100,6000.0,377981.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000006866783100 -> 100000004351795100 -> 100000000437046100 -> 100000004070318100,6000.0,732004.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000008603629100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,6000.0,120322.0
4,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000006866783100 -> 100000004070318100,6000.0,98325.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000006866783100 -> 100000008304139100 -> 100000000437046100 -> 100000004070318100,6000.0,177167.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000004400305100 -> 100000008686313100 -> 100000000437046100 -> 100000004070318100,6000.0,255217.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000004400305100 -> 100000008686313100 -> 100000006866783100 -> 100000004070318100,6000.0,248842.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000004400305100 -> 100000004390333100 -> 100000006866783100 -> 100000004070318100,6000.0,197132.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000004400305100 -> 100000004390333100 -> 100000000437046100 -> 100000004070318100,6000.0,262407.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000008603629100 -> 100000007639767100 -> 100000006866783100 -> 100000004070318100,6000.0,162047.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000008603629100 -> 100000007639767100 -> 100000000437046100 -> 100000004070318100,6000.0,227322.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000004400305100 -> 100000008587459100 -> 100000006866783100 -> 100000004070318100,6000.0,346332.0
4,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000000437046100 -> 100000004070318100,6000.0,171100.0
6,100000008686313100 -> 100000008477350100 -> 100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000006866783100 -> 100000008686313100,6000.0,463804.0
6,100000008686313100 -> 100000008477350100 -> 100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000004400305100 -> 100000008686313100,6000.0,341040.0
6,100000008686313100 -> 100000008477350100 -> 100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000000437046100 -> 100000008686313100,6000.0,1391106.0
6,100000008603629100 -> 100000007639767100 -> 100000004400305100 -> 100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000008603629100,6000.0,228746.0
6,100000008603629100 -> 100000001660397100 -> 100000008477350100 -> 100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000008603629100,6000.0,284123.0
6,100000008443341100 -> 100000008477350100 -> 100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000006866783100 -> 100000008443341100,6000.0,254323.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000000437046100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,6000.0,141968.0
6,100000001279272100 -> 100000000331309100 -> 100000004746397100 -> 100000002957787100 -> 100000008632060100 -> 100000000437046100 -> 100000001279272100,6000.0,680520.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000000437046100 -> 100000007639767100 -> 100000006866783100 -> 100000004070318100,6000.0,183693.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000000437046100 -> 100000008686313100 -> 100000006866783100 -> 100000004070318100,6000.0,1298908.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000008603629100 -> 100000004351795100 -> 100000000437046100 -> 100000004070318100,6000.0,718018.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000008603629100 -> 100000008686313100 -> 100000000437046100 -> 100000004070318100,6000.0,258493.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000008603629100 -> 100000008686313100 -> 100000006866783100 -> 100000004070318100,6000.0,252118.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000008603629100 -> 100000001660397100 -> 100000006866783100 -> 100000004070318100,6000.0,181625.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000004400305100 -> 100000002645993100 -> 100000008413748100 -> 100000004070318100,6000.0,132251.55
6,100000008686313100 -> 100000008477350100 -> 100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000008603629100 -> 100000008686313100,6000.0,344316.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000004400305100 -> 100000008304139100 -> 100000000437046100 -> 100000004070318100,6000.0,219701.0
6,100000004390333100 -> 100000008477350100 -> 100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000004400305100 -> 100000004390333100,6000.0,291630.0
6,100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000006866783100 -> 100000008304139100 -> 100000008477350100 -> 100000005910114100,6000.0,296390.0
6,100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000004400305100 -> 100000005048668100 -> 100000008346837100 -> 100000005910114100,6000.0,201033.0
6,100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000000437046100 -> 100000007639767100 -> 100000004400305100 -> 100000005910114100,6000.0,250392.0
6,100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000004400305100 -> 100000008304139100 -> 100000008477350100 -> 100000005910114100,6000.0,338924.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000004400305100 -> 100000008304139100 -> 100000006866783100 -> 100000004070318100,6000.0,308426.0
6,100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000004400305100 -> 100000005052998100 -> 100000008477350100 -> 100000005910114100,6000.0,270723.0
4,100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000004400305100 -> 100000005910114100,6000.0,185024.0
6,100000005910114100 -> 100000002957787100 -> 100000008636603100 -> 100000003016635100 -> 100000004188160100 -> 100000008346837100 -> 100000005910114100,6000.0,289037.0
6,100000004070318100 -> 100000004400305100 -> 100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000000437046100 -> 100000004070318100,6000.0,322324.0
6,100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000006866783100 -> 100000007639767100 -> 100000004400305100 -> 100000005910114100,6000.0,198042.0
6,100000004390333100 -> 100000008477350100 -> 100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000006866783100 -> 100000004390333100,6000.0,298574.0
6,100000000331309100 -> 100000004746397100 -> 100000002957787100 -> 100000008632060100 -> 100000001857829100 -> 100000003880331100 -> 100000000331309100,6000.0,673520.0
6,100000000331309100 -> 100000004746397100 -> 100000002957787100 -> 100000008632060100 -> 100000006866783100 -> 100000004403675100 -> 100000000331309100,6000.0,359642.0
6,100000001660397100 -> 100000008477350100 -> 100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000006866783100 -> 100000001660397100,6000.0,244123.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000004400305100 -> 100000003213473100 -> 100000006866783100 -> 100000004070318100,6000.0,185825.0
6,100000004070318100 -> 100000004400305100 -> 100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000006866783100 -> 100000004070318100,6000.0,249549.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000004400305100 -> 100000005910114100 -> 100000006866783100 -> 100000004070318100,6000.0,453205.0
6,100000004070318100 -> 100000002957787100 -> 100000008632060100 -> 100000004400305100 -> 100000001609499100 -> 100000006866783100 -> 100000004070318100,6000.0,242845.0
6,100000005910114100 -> 100000002957787100 -> 100000008632060100 -> 100000006866783100 -> 100000002306369100 -> 100000008477350100 -> 100000005910114100,6000.0,320989.0
2,100000002741024100 -> 100000008680912100 -> 100000002741024100,5990.85,51102.85
6,100000008686313100 -> 100000008477350100 -> 100000007593823100 -> 100000008346837100 -> 100000005910114100 -> 100000008603629100 -> 100000008686313100,5800.0,441926.0
6,100000008686313100 -> 100000008477350100 -> 100000007593823100 -> 100000008346837100 -> 100000005910114100 -> 100000006866783100 -> 100000008686313100,5800.0,600502.0
