gid,knowledge_state,hop_from_seed,inbound_known,outbound_known,confidence,limitation
100000005171642100,fully_observed,3,True,True,0.89,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000005172860100,inbound_only,3,True,True,0.85,"15,209 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000005175148100,fully_observed,2,True,True,0.945,"Both directions observed, but 8% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000005182219100,inbound_only,3,True,True,0.85,"55,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000005183943100,inbound_only,1,True,True,0.85,"680,900 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000005186109100,inbound_only,3,True,True,0.85,"5,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000005186131100,fully_observed,3,True,True,0.7,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000005187208100,inbound_only,3,True,True,0.85,"14,160 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000005189258100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 50,000 KZT arrived from 1 payer and where it went next was never collected."
100000005198498100,inbound_only,3,True,True,0.85,"28,800 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000005198906100,fully_observed,3,True,True,0.7,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000005203590100,inbound_only,2,True,True,0.85,"90,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000005205745100,inbound_only,2,True,True,0.85,"6,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000005209352100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 5,000 KZT arrived from 1 payer and where it went next was never collected."
100000005222360100,fully_observed,3,True,True,0.851,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000005226217100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 17,500 KZT arrived from 1 payer and where it went next was never collected."
100000005228059100,inbound_only,1,True,True,0.85,"26,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000005233755100,fully_observed,3,True,True,0.7,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000005235389100,isolated,0,False,True,0.1,"No transfer observed in either direction in the window, so nothing about this account's behaviour is measurable from this dataset."
100000005237935150,inbound_only,2,True,True,0.85,"34,508 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000005241556100,inbound_only,3,True,True,0.85,"100,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000005242320100,fully_observed,2,True,True,0.928,"Both directions observed, but 16% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000005264874100,fully_observed,3,True,True,0.826,"Both directions observed, but 57% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000005264990100,outbound_only,0,True,True,0.6,"Seed account: money out was followed, money in was not, so its funding is outside the dataset (1 payer appear only as return traffic from inside the crawl)."
100000005265073100,fully_observed,3,True,True,0.7,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000005268319100,fully_observed,3,True,True,0.891,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000005272139100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 165,000 KZT arrived from 1 payer and where it went next was never collected."
100000005287097100,fully_observed,1,True,True,0.931,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000005293969100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 5,467 KZT arrived from 1 payer and where it went next was never collected."
100000005308954100,fully_observed,3,True,True,0.7,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000005314565100,inbound_only,3,True,True,0.85,"218,500 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000005316708100,fully_observed,1,True,True,0.98,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000005317181100,fully_observed,3,True,True,0.7,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000005326681100,inbound_only,2,True,True,0.85,"31,228 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000005328215100,inbound_only,2,True,True,0.85,"27,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000005339662100,fully_observed,1,True,True,0.965,"Both directions observed, but 8% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000005342513100,fully_observed,3,True,True,0.94,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000005357034100,inbound_only,3,True,True,0.85,"9,754 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000005357705100,fully_observed,3,True,True,0.74,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000005360814100,truncated_at_depth,4,True,False,0.38,"At the four-hop crawl boundary: 144,000 KZT arrived from 1 payer and where it went next was never collected."
100000005362848100,inbound_only,3,True,True,0.85,"29,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000005363908100,fully_observed,1,True,True,0.94,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000005367180100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 7,700 KZT arrived from 1 payer and where it went next was never collected."
100000005367284100,fully_observed,3,True,True,0.74,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000005367445100,fully_observed,3,True,True,0.9,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000005370558100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 5,000 KZT arrived from 1 payer and where it went next was never collected."
100000005370580100,inbound_only,0,True,True,0.79,"Seed account with no observed outgoing transfer; the 1 payer visible are return traffic from inside the crawl, not its funding side."
100000005375968100,fully_observed,3,True,True,0.74,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000005382566100,outbound_only,0,True,True,0.6,"Seed account: money out was followed, money in was not, so its funding is outside the dataset (7 payers appear only as return traffic from inside the crawl)."
100000005386383100,outbound_only,0,True,True,0.6,"Seed account: money out was followed, money in was not, so its funding is outside the dataset (2 payers appear only as return traffic from inside the crawl)."
100000005392290100,outbound_only,0,False,True,0.6,"Seed account: money out was followed, money in was not, so its funding is outside the dataset (no payer appears at all)."
