formation_id,kind,n_members,n_seeds,min_hop_from_seed,kzt_through,kzt_retained_share,breaking_point_gid,breaking_point_method,breaking_point_effect,score,rank,hypothesis,evidence
LOOP-052,reciprocal_loop,3,0,2,16316020.0,0.3333,100000002224132100,flow,5380000.0,0.5154,180,"These 3 accounts return funds to each other, 16,316,020 KZT touching the set with 33% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=3, seeds=0, hop=2, through=16,316,020 KZT, retained=0.33; break 100000002224132100 by flow stops 5,380,000 of 5,437,500 KZT internal; fragility=0.99, score=0.5154"
LOOP-057,reciprocal_loop,3,0,2,16316020.0,0.3474,100000002224132100,flow,5575000.0,0.5154,181,"These 3 accounts return funds to each other, 16,316,020 KZT touching the set with 35% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=3, seeds=0, hop=2, through=16,316,020 KZT, retained=0.35; break 100000002224132100 by flow stops 5,575,000 of 5,667,500 KZT internal; fragility=0.98, score=0.5154"
LOOP-374,reciprocal_loop,2,1,0,1317030.0,0.2504,100000008659445100,flow,329800.0,0.5138,182,"These 2 accounts return funds to each other, 1,317,030 KZT touching the set with 25% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=1, hop=0, through=1,317,030 KZT, retained=0.25; break 100000008659445100 by flow stops 329,800 of 329,800 KZT internal; fragility=1.00, score=0.5138"
LOOP-034,reciprocal_loop,3,0,1,16703956.0,0.0387,100000004351795100,flow,641418.0,0.5131,183,"These 3 accounts return funds to each other, 16,703,956 KZT touching the set with 4% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=3, seeds=0, hop=1, through=16,703,956 KZT, retained=0.04; break 100000004351795100 by flow stops 641,418 of 646,418 KZT internal; fragility=0.99, score=0.5131"
LOOP-094,reciprocal_loop,4,1,0,12231409.0,0.0202,100000001609499100,flow,160593.0,0.513,184,"These 4 accounts return funds to each other, 12,231,409 KZT touching the set with 2% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=1, hop=0, through=12,231,409 KZT, retained=0.02; break 100000001609499100 by flow stops 160,593 of 246,980 KZT internal; fragility=0.65, score=0.5130"
LOOP-349,reciprocal_loop,4,1,0,14988106.75,0.0488,100000006866783100,flow,440848.0,0.5129,185,"These 4 accounts return funds to each other, 14,988,107 KZT touching the set with 5% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=1, hop=0, through=14,988,107 KZT, retained=0.05; break 100000006866783100 by flow stops 440,848 of 731,041 KZT internal; fragility=0.60, score=0.5129"
LOOP-154,reciprocal_loop,4,1,0,9861549.0,0.016,100000002306369100,flow,108166.0,0.5125,186,"These 4 accounts return funds to each other, 9,861,549 KZT touching the set with 2% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=1, hop=0, through=9,861,549 KZT, retained=0.02; break 100000002306369100 by flow stops 108,166 of 157,489 KZT internal; fragility=0.69, score=0.5125"
LOOP-092,reciprocal_loop,4,1,0,12119132.0,0.0269,100000006866783100,flow,210688.0,0.5122,187,"These 4 accounts return funds to each other, 12,119,132 KZT touching the set with 3% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=1, hop=0, through=12,119,132 KZT, retained=0.03; break 100000006866783100 by flow stops 210,688 of 326,344 KZT internal; fragility=0.65, score=0.5122"
LOOP-045,reciprocal_loop,4,0,1,14603907.0,0.0859,100000000437046100,flow,1212051.0,0.5115,188,"These 4 accounts return funds to each other, 14,603,907 KZT touching the set with 9% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=0, hop=1, through=14,603,907 KZT, retained=0.09; break 100000000437046100 by flow stops 1,212,051 of 1,254,156 KZT internal; fragility=0.97, score=0.5115"
BRG-065,bridge,9,3,0,1361119.0,0.7888,100000008733194100,articulation,8.0,0.5113,189,"These 8 accounts reach the rest of their community only through 100000008733194100, whose removal would detach 8 of them from 1,361,119 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=9, seeds=3, hop=0, through=1,361,119 KZT, retained=0.79; break 100000008733194100 by articulation cuts 8 of 8 members; fragility=1.00, score=0.5113"
LOOP-375,reciprocal_loop,3,1,0,1394030.0,0.5105,100000008659445100,flow,601500.0,0.5113,190,"These 3 accounts return funds to each other, 1,394,030 KZT touching the set with 51% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=3, seeds=1, hop=0, through=1,394,030 KZT, retained=0.51; break 100000008659445100 by flow stops 601,500 of 711,600 KZT internal; fragility=0.85, score=0.5113"
FAN-013,fan_out,22,0,1,8261831.0,0.2184,100000008603629100,articulation,21.0,0.5102,191,"One account spreads 8,261,831 KZT across 21 receivers, every one of them observed to the end with no onward transfer in the window, 22% of the money staying inside the set, which is worth checking as a dispersal point before the receivers are treated separately.","fan_out: n=22, seeds=0, hop=1, through=8,261,831 KZT, retained=0.22; receivers=21 observed/0 at crawl boundary; break 100000008603629100 by articulation cuts 21 of 21 members; fragility=1.00, score=0.5102"
BRG-069,bridge,10,1,0,6333519.0,0.481,100000008748914100,articulation,9.0,0.5101,192,"These 9 accounts reach the rest of their community only through 100000008748914100, whose removal would detach 9 of them from 6,333,519 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=10, seeds=1, hop=0, through=6,333,519 KZT, retained=0.48; break 100000008748914100 by articulation cuts 9 of 9 members; fragility=1.00, score=0.5101"
BRG-171,bridge,4,1,0,3901957.0,0.8837,100000007594394100,articulation,3.0,0.5095,193,"These 3 accounts reach the rest of their community only through 100000007594394100, whose removal would detach 3 of them from 3,901,957 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=4, seeds=1, hop=0, through=3,901,957 KZT, retained=0.88; break 100000007594394100 by articulation cuts 3 of 3 members; fragility=1.00, score=0.5095"
LOOP-207,reciprocal_loop,4,1,0,11930969.0,0.01,100000003213473100,flow,76500.0,0.509,194,"These 4 accounts return funds to each other, 11,930,969 KZT touching the set with 1% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=1, hop=0, through=11,930,969 KZT, retained=0.01; break 100000003213473100 by flow stops 76,500 of 119,518 KZT internal; fragility=0.64, score=0.5090"
BRG-035,bridge,36,0,1,10890938.0,0.8707,100000005242320100,articulation,35.0,0.5089,195,"These 35 accounts reach the rest of their community only through 100000005242320100, whose removal would detach 35 of them from 10,890,938 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=36, seeds=0, hop=1, through=10,890,938 KZT, retained=0.87; break 100000005242320100 by articulation cuts 35 of 35 members; fragility=1.00, score=0.5089"
LOOP-040,reciprocal_loop,4,0,1,16621610.0,0.0785,100000008686313100,flow,1216600.0,0.5085,196,"These 4 accounts return funds to each other, 16,621,610 KZT touching the set with 8% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=0, hop=1, through=16,621,610 KZT, retained=0.08; break 100000008686313100 by flow stops 1,216,600 of 1,304,468 KZT internal; fragility=0.93, score=0.5085"
LOOP-327,reciprocal_loop,2,1,0,1229640.0,0.2187,100000005456919100,flow,268950.0,0.5085,197,"These 2 accounts return funds to each other, 1,229,640 KZT touching the set with 22% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=1, hop=0, through=1,229,640 KZT, retained=0.22; break 100000005456919100 by flow stops 268,950 of 268,950 KZT internal; fragility=1.00, score=0.5085"
BRG-001,bridge,30,1,0,5181421.0,0.2796,100000006866783100,articulation,29.0,0.5084,198,"These 29 accounts reach the rest of their community only through 100000006866783100, whose removal would detach 29 of them from 5,181,421 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=30, seeds=1, hop=0, through=5,181,421 KZT, retained=0.28; break 100000006866783100 by articulation cuts 29 of 29 members; fragility=1.00, score=0.5084"
LOOP-155,reciprocal_loop,4,1,0,12588472.0,0.0198,100000007639767100,flow,154990.0,0.5081,199,"These 4 accounts return funds to each other, 12,588,472 KZT touching the set with 2% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=1, hop=0, through=12,588,472 KZT, retained=0.02; break 100000007639767100 by flow stops 154,990 of 249,056 KZT internal; fragility=0.62, score=0.5081"
LOOP-146,reciprocal_loop,2,0,2,16166020.0,0.2833,100000002224132100,flow,4580300.0,0.5069,200,"These 2 accounts return funds to each other, 16,166,020 KZT touching the set with 28% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=2, through=16,166,020 KZT, retained=0.28; break 100000002224132100 by flow stops 4,580,300 of 4,580,300 KZT internal; fragility=1.00, score=0.5069"
LOOP-046,reciprocal_loop,3,0,1,16225197.0,0.0126,100000007639767100,flow,199840.0,0.5063,201,"These 3 accounts return funds to each other, 16,225,197 KZT touching the set with 1% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=3, seeds=0, hop=1, through=16,225,197 KZT, retained=0.01; break 100000007639767100 by flow stops 199,840 of 204,840 KZT internal; fragility=0.98, score=0.5063"
BRG-141,bridge,8,5,0,434070.0,0.8386,100000005264990100,articulation,7.0,0.5062,202,"These 7 accounts reach the rest of their community only through 100000005264990100, whose removal would detach 7 of them from 434,070 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=8, seeds=5, hop=0, through=434,070 KZT, retained=0.84; break 100000005264990100 by articulation cuts 7 of 7 members; fragility=1.00, score=0.5062"
LOOP-030,reciprocal_loop,4,0,1,17139000.55,0.0807,100000008686313100,flow,1265376.0,0.506,203,"These 4 accounts return funds to each other, 17,139,001 KZT touching the set with 8% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=0, hop=1, through=17,139,001 KZT, retained=0.08; break 100000008686313100 by flow stops 1,265,376 of 1,383,502 KZT internal; fragility=0.91, score=0.5060"
LOOP-089,reciprocal_loop,4,1,0,11472067.55,0.0358,100000006866783100,flow,254662.0,0.5055,204,"These 4 accounts return funds to each other, 11,472,068 KZT touching the set with 4% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=1, hop=0, through=11,472,068 KZT, retained=0.04; break 100000006866783100 by flow stops 254,662 of 410,982 KZT internal; fragility=0.62, score=0.5055"
LOOP-359,reciprocal_loop,2,1,0,1504930.0,0.0951,100000008193577100,flow,143190.0,0.5055,205,"These 2 accounts return funds to each other, 1,504,930 KZT touching the set with 10% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=1, hop=0, through=1,504,930 KZT, retained=0.10; break 100000008193577100 by flow stops 143,190 of 143,190 KZT internal; fragility=1.00, score=0.5055"
LOOP-337,reciprocal_loop,2,0,2,3879897.0,0.8715,100000006274203100,flow,3381312.0,0.5043,206,"These 2 accounts return funds to each other, 3,879,897 KZT touching the set with 87% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=2, through=3,879,897 KZT, retained=0.87; break 100000006274203100 by flow stops 3,381,312 of 3,381,312 KZT internal; fragility=1.00, score=0.5043"
LOOP-014,reciprocal_loop,4,0,1,33445483.0,0.0564,100000008686313100,flow,1507225.0,0.5039,207,"These 4 accounts return funds to each other, 33,445,483 KZT touching the set with 6% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=0, hop=1, through=33,445,483 KZT, retained=0.06; break 100000008686313100 by flow stops 1,507,225 of 1,887,225 KZT internal; fragility=0.80, score=0.5039"
FAN-025,fan_out,11,0,1,5870398.0,0.451,100000001162560100,articulation,10.0,0.5037,208,"One account spreads 5,870,398 KZT across 10 receivers, every one of them observed to the end with no onward transfer in the window, 45% of the money staying inside the set, which is worth checking as a dispersal point before the receivers are treated separately.","fan_out: n=11, seeds=0, hop=1, through=5,870,398 KZT, retained=0.45; receivers=10 observed/0 at crawl boundary; break 100000001162560100 by articulation cuts 10 of 10 members; fragility=1.00, score=0.5037"
LOOP-021,reciprocal_loop,4,1,0,14384961.55,0.031,100000006866783100,flow,255476.0,0.5036,209,"These 4 accounts return funds to each other, 14,384,962 KZT touching the set with 3% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=1, hop=0, through=14,384,962 KZT, retained=0.03; break 100000006866783100 by flow stops 255,476 of 445,476 KZT internal; fragility=0.57, score=0.5036"
LOOP-108,reciprocal_loop,4,1,0,12132889.0,0.0131,100000008603629100,flow,96912.0,0.5034,210,"These 4 accounts return funds to each other, 12,132,889 KZT touching the set with 1% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=1, hop=0, through=12,132,889 KZT, retained=0.01; break 100000008603629100 by flow stops 96,912 of 158,987 KZT internal; fragility=0.61, score=0.5034"
